"1425,""Kolbenzeil"",""29"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.6827527 49.3744114)"""
"1814,""Brückenstraße"",""38"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.692267531529069 49.416363237425685)"""
"1426,""Bergheimer Straße"",""45"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.688455950468779 49.40824395697564)"""
"1815,""Botheplatz"",""32"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.701224468648434 49.36642520688474)"""
"1816,""Mannheimer Straße"",""269"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.647201263345778 49.426283930428326)"""
"1427,""Kriegsstraße"",""35"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.686716410331428 49.42945376317948)"""
"1817,""Rastatter Straße"",""3"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.6789335 49.3750383)"""
"1428,""Hirtenaue"",""21"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.756994999945164 49.423554349690676)"""
"1818,""Renettenweg"",""11"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.658758349716663 49.38280874956399)"""
"1819,""Am Pferchelhang"",""4"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.750851133838296 49.42777523677796)"""
"1429,""Karlsruher Straße"",""62"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.689918966032565 49.38197016902268)"""
"1820,""Schlosskirschenweg"",""24"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.65964160952717 49.38672850467265)"""
"1821,""Alte Glockengießerei"",""7"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.68520491477102 49.40650699939579)"""
"1430,""Wieblinger Weg"",""25"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.657922999933362 49.40911285020411)"""
"1822,""Häusserstraße"",""8"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.690174099989235 49.40508719999343)"""
"1431,""Schlierbacher Landstraße"",""130"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.743426144123077 49.41554030589759)"""
"1823,""Zeppelinstraße"",""30"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.685225853696465 49.423491129651666)"""
"1824,""Kühler Grund"",""29"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.699091750197113 49.378389100544155)"""
"1432,""Steinbachweg"",""12"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.756462899968028 49.41989209968597)"""
"1825,""Schröderstraße"",""49"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.687205117195845 49.415579167194664)"""
"1433,""Langgarten"",""35"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.674284611828625 49.38393628131598)"""
"1826,""Zentstraße"",""4"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.670987556688488 49.379730115644634)"""
"1827,""Schmitthennerstraße"",""67"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.670182157307863 49.38183261733502)"""
"1434,""Am Pferchelhang"",""2"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.750579428859055 49.428342401981354)"""
"1828,""Glatzer Straße"",""9"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.66763264965266 49.3855207497254)"""
"1829,""Karlsruher Straße"",""126"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.68623365368694 49.37793535273522)"""
"1435,""In der Neckarhelle"",""86"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.747016321867704 49.41749243158847)"""
"1830,""Kurpfalzring"",""100"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.640318050049245 49.4087810497731)"""
"1436,""Albert-Saur-Straße"",""14"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.663446828722954 49.378828743472695)"""
"1831,""Brahmsstraße"",""10"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.76195942144841 49.41688193939626)"""
"1832,""Blumenthalstraße"",""5"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.690096076577902 49.421247493475676)"""
"1437,""Untere Seegasse"",""9"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.671215031296015 49.37860482465476)"""
"1833,""Bürgerstraße"",""11"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.671947219409049 49.37797374185175)"""
"1834,""Im Hüttenbühl"",""11"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.6615823 49.382906)"""
"1438,""Felix-Wankel-Straße"",""1"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.6819524 49.3825748)"""
"1835,""Untere Straße"",""28"",""69117"",""Heidelberg"",""Deutschland"",""POINT (8.7084585 49.4122154)"""
"1439,""Zwerggewann"",""13"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.662361455149949 49.380812929943204)"""
"1836,""Burnhofweg"",""7"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.68995659518987 49.37632130086422)"""
"1837,""Schützenstraße"",""19"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.648335578851402 49.399626336060464)"""
"1440,""Maulbeerweg"",""19"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.68251708522439 49.416923275217414)"""
"1838,""Löbingsgasse"",""7"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.689053216017783 49.43080846499652)"""
"1839,""Blütenweg"",""6"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.645171400159597 49.3965713493526)"""
"1840,""Bergstraße"",""5"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.693151018582284 49.41431274916977)"""
"1441,""Wingertspfad"",""11"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.673631899990141 49.37753535062075)"""
"1841,""Storchenweg"",""21"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.645852043293417 49.401197677478194)"""
"1442,""Wieblinger Weg"",""74"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.65321777947247 49.410344975069165)"""
"1443,""Blumenstraße"",""4"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.69274155702442 49.403909149579704)"""
"1842,""Hirtenaue"",""33"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.758031480945647 49.42432830389589)"""
"1843,""Mozartstraße"",""6"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.588988123461604 49.39565504528582)"""
"1844,""Im Bieth"",""73"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.658033800311387 49.38290450070053)"""
"1845,""Häuselgasse"",""32"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.665606858208776 49.381740463897586)"""
"1444,""Im Buschgewann"",""25"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.647830599918962 49.39741384983063)"""
"1846,""Untere Seegasse"",""11"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.671082650311291 49.378502749837935)"""
"1847,""Rheinstraße"",""11"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.68303894996643 49.38997760042548)"""
"1445,""Rainweg"",""58"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.747413586825132 49.42893343232572)"""
"1848,""In der Neckarhelle"",""87"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.747051150538027 49.417322628200054)"""
"1446,""Dammweg"",""24"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.64673572499305 49.418480545282364)"""
"1849,""Moltkestraße"",""21"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.6864832 49.4193201)"""
"1447,""Hans-Thoma-Platz"",""16"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.682351799681783 49.42730664368719)"""
"1850,""Brückenstraße"",""9"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.6920543 49.4140796)"""
"1448,""Obere Rödt"",""22"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.645355943590403 49.40102506801486)"""
"1851,""Handschuhsheimer Landstraße"",""77"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.68874451238662 49.425791407004)"""
"1449,""Ludolf-Krehl-Straße"",""18"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.69314858596772 49.42183449584991)"""
"1852,""Steckelsgasse"",""23"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.689727949909866 49.4279275983572)"""
"1450,""Konrad-Zuse-Straße"",""8"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.6784300589934 49.381334516219795)"""
"1853,""Berolfweg"",""29"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.644107573665679 49.421221025288105)"""
"1451,""Eppelheimer Straße"",""14"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.664510349743068 49.40594889968634)"""
"1854,""Lessingstraße"",""37"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.592753782868385 49.38913009967655)"""
"1452,""Gerbodoweg"",""1"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.642927350476384 49.421872650273144)"""
"1855,""Leimengrube"",""2"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.690585477277637 49.4265123475343)"""
"1453,""Untere Neckarstraße"",""62"",""69117"",""Heidelberg"",""Deutschland"",""POINT (8.701726835221052 49.41221389733255)"""
"1856,""Heinrich-Fuchs-Straße"",""8"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.686540814116597 49.38016871549189)"""
"1454,""Kleine Mantelgasse"",""16"",""69117"",""Heidelberg"",""Deutschland"",""POINT (8.706448562443256 49.41267745569348)"""
"1455,""Blumenstraße"",""33"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.68608308956027 49.40429142396897)"""
"1456,""Im Weiher"",""12"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.6784496 49.4359443)"""
"1457,""Schlossberg"",""45"",""69117"",""Heidelberg"",""Deutschland"",""POINT (8.712121272459626 49.40948012191802)"""
"1458,""Breslauer Straße"",""53"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.670785502530634 49.38450115453452)"""
"1459,""Kirschgartenstraße"",""3"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.687388475984335 49.39238439500332)"""
"1460,""Franz-Knauff-Straße"",""17"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.686588949523866 49.398618299514055)"""
"1857,""Karlsruher Straße"",""91"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.688126152381301 49.38030754122883)"""
"1461,""Schillerstraße"",""1"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.6856381 49.4015655)"""
"1858,""Im Buschgewann"",""72"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.643176143057644 49.397163746878505)"""
"1462,""Kurpfalzring"",""104"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.639367952942848 49.40693630557507)"""
"1859,""Rheinstraße"",""26"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.6844697 49.3894535)"""
"1860,""Am Fürstenweiher"",""2"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.749853663146496 49.42499375343323)"""
"1463,""Handschuhsheimer Landstraße"",""43"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.689204211346805 49.42316764872521)"""
"1861,""Obere Rödt"",""22"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.645355943590403 49.40102506801486)"""
"1464,""Scheffelstraße"",""34"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.586212418973446 49.37744845170528)"""
"1862,""Handschuhsheimer Landstraße"",""82"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.68919832073152 49.42546376865357)"""
"1465,""Forum"",""5"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.7048753 49.3643675)"""
"1863,""Alstater Straße"",""68"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.673592450097203 49.38102434948087)"""
"1466,""Albert-Ueberle-Straße"",""26"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.698459546081722 49.414046961814165)"""
"1864,""Häusserstraße"",""38"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.688568239100277 49.399912187829614)"""
"1467,""Peterstaler Straße"",""52"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.75531779974699 49.42190054990351)"""
"1865,""Neugasse"",""3"",""69117"",""Heidelberg"",""Deutschland"",""POINT (8.69537451211363 49.409745142795146)"""
"1468,""Lessingstraße"",""32"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.681309537962079 49.40143412351608)"""
"1866,""Englerstraße"",""10"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.6812806 49.3671197)"""
"1469,""Hagellachstraße"",""17"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.673174649477005 49.37681834958494)"""
"1867,""Wieblinger Weg"",""59"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.653988655656576 49.40998597163707)"""
"1470,""Römerstraße"",""140"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.684706799685955 49.39175599999726)"""
"1868,""Weidweg"",""1"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.645927065052092 49.42930708266795)"""
"1471,""Neue Schlossstraße"",""52"",""69117"",""Heidelberg"",""Deutschland"",""POINT (8.713946436531842 49.40915570128709)"""
"1869,""Mönchhofstraße"",""36"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.6825655028224 49.41756461933255)"""
"1472,""Haspelgasse"",""6"",""69117"",""Heidelberg"",""Deutschland"",""POINT (8.70874649938196 49.412979889661074)"""
"1870,""Hardtstraße"",""52"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.674797754734755 49.38024409953505)"""
"1473,""Hirtenaue"",""34"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.758010299876332 49.423821499571204)"""
"1871,""Bergstraße"",""29"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.692912275902927 49.41644512396306)"""
"1474,""Mühltalstraße"",""98"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.690115232020617 49.43064821511507)"""
"1475,""Moselbrunnenweg"",""59"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.757903331890702 49.420888151973486)"""
"1872,""Rohrbacher Straße"",""184"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.6901844 49.3878774)"""
"1476,""Burnhofweg"",""22"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.690384443849325 49.37663650885224)"""
"1873,""Mannheimer Straße"",""195"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.651200521737337 49.420771634206176)"""
"1477,""Hermann-Löns-Weg"",""60"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.758789371699095 49.41549679543823)"""
"1874,""Hopfengarten"",""7"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.673105138354003 49.37781432457268)"""
"1478,""Nachtigallenweg"",""8"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.643048349767923 49.40110155008733)"""
"1875,""Ingrimstraße"",""38"",""69117"",""Heidelberg"",""Deutschland"",""POINT (8.711532518267632 49.41150002088398)"""
"1479,""Gugenmusweg"",""14"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.680456267669797 49.425535251386464)"""
"1876,""Gutleuthofweg"",""4"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.76464495062828 49.414172099903226)"""
"1480,""Kirschgartenstraße"",""30"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.687531757168472 49.385260975919664)"""
"1877,""Quellenweg"",""9"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.753306683152914 49.45067245140672)"""
"1481,""Kleinschmidtstraße"",""56"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.6870795 49.4009011)"""
"1878,""Hauptstraße"",""234"",""69117"",""Heidelberg"",""Deutschland"",""POINT (8.715116122737527 49.41303782816976)"""
"1482,""Lindenweg"",""45"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.680017299950123 49.380941949784756)"""
"1879,""Heidelberger Straße"",""2"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.585410480387509 49.36843185313046)"""
"1483,""Römerstraße"",""125"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.687283024191856 49.38797170482576)"""
"1880,""Max-Wolf-Straße"",""6"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.68680200446397 49.416249608621)"""
"1484,""Beethovenstraße"",""11"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.686919400468469 49.422277400270104)"""
"1881,""Maaßstraße"",""27"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.646715950220823 49.42337124980986)"""
"1485,""Maulbeerweg"",""9"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.682442132383585 49.41606430429965)"""
"1882,""Ingrimstraße"",""11"",""69117"",""Heidelberg"",""Deutschland"",""POINT (8.71043045539409 49.41141901258379)"""
"1486,""Ringstraße"",""39"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.6808017 49.4018265)"""
"1883,""Marktstraße"",""70"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.648774850182235 49.39614524971694)"""
"1487,""Ladenburger Straße"",""62"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.686275691725314 49.414201899431646)"""
"1884,""Alte Glockengießerei"",""11"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.684850649908185 49.406659949570894)"""
"1488,""Dantestraße"",""19"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.687635 49.400371)"""
"1885,""Am Aukopf"",""16"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.752878838218749 49.41469754371792)"""
"1489,""Voßstraße"",""2"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.690016997978091 49.41034915950149)"""
"1886,""Luisenstraße"",""2"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.611129501834512 49.44720218330622)"""
"1490,""Kettengasse"",""4"",""69117"",""Heidelberg"",""Deutschland"",""POINT (8.708467496559024 49.411578808911145)"""
"1887,""Alte Eppelheimer Straße"",""38"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.678064299747348 49.406343350186944)"""
"1491,""Odenwaldstraße"",""7"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.670847060158849 49.379148348234594)"""
"1888,""Bruchhäuser Weg"",""19"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.5999183 49.3904406)"""
"1492,""Schloss-Wolfsbrunnenweg"",""11"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.72398758213967 49.41438173688948)"""
"1889,""Mittermaierstraße"",""25"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.677131093107164 49.40659573674202)"""
"1890,""Bürgerstraße"",""18"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.672882149927318 49.37816959992051)"""
"1493,""Mombertplatz"",""62"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.703039878048003 49.36889948602766)"""
"1891,""Neuenheimer Landstraße"",""7"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.693405450321734 49.41354550048709)"""
"1494,""Rahmengasse"",""26"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.69122113659978 49.41559399757534)"""
"1892,""Dantestraße"",""13"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.6881489 49.4003837)"""
"1495,""Albert-Ueberle-Straße"",""13"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.696815961040556 49.41445556841791)"""
"1893,""Brechtelstraße"",""23"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.683521499857306 49.3819161998108)"""
"1496,""Neue Stücker"",""11"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.745702049694955 49.42938430048525)"""
"1894,""Im Anger"",""8"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.767332453280687 49.4122409587726)"""
"1497,""Handschuhsheimer Landstraße"",""101"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.6883507 49.4276975)"""
"1895,""Berghalde"",""33"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.701961037702858 49.376279258169234)"""
"1498,""Fritz-Frey-Straße"",""2"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.678996739909053 49.43453440628946)"""
"1896,""Bergheimer Straße"",""112"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.675692299380898 49.40806715004146)"""
"1499,""Pleikartsförster Straße"",""41"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.663739370182157 49.38059260416776)"""
"1897,""Schützenstraße"",""85"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.63939519226551 49.398666301742196)"""
"1500,""Keplerstraße"",""23"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.685773774981499 49.41453213710338)"""
"1898,""Dreikönigstraße"",""15"",""69117"",""Heidelberg"",""Deutschland"",""POINT (8.707950026728213 49.41264689993113)"""
"1501,""Konradgasse"",""7"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.664713261649013 49.38033027667552)"""
"1899,""Oberer Rainweg"",""41"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.746769205667078 49.425689176656306)"""
"1502,""Rathausstraße"",""56"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.691400768235326 49.37906436808407)"""
"1900,""Hauptstraße"",""12"",""69117"",""Heidelberg"",""Deutschland"",""POINT (8.694809 49.409961)"""
"1503,""Landhausstraße"",""4"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.688829027116299 49.40508530382067)"""
"1901,""Franz-Knauff-Straße"",""3"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.688501549884677 49.39887475036085)"""
"1504,""Poststraße"",""13"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.688882098533213 49.40735996607691)"""
"1902,""Humboldtstraße"",""6"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.678528100252151 49.41326995007694)"""
"1505,""Kuno-Fischer-Straße"",""5"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.691344499588013 49.41899139992893)"""
"1903,""Hirtenaue"",""18"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.755752427503467 49.42248880676925)"""
"1506,""Burnhofweg"",""24"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.690253057517111 49.37663672212511)"""
"1904,""Wieblinger Weg"",""75"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.653374956920743 49.410065221600235)"""
"1507,""Kirschgartenstraße"",""54"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.68788082525134 49.382781646214426)"""
"1508,""Krämergasse"",""2"",""69117"",""Heidelberg"",""Deutschland"",""POINT (8.709613112732768 49.41163921356201)"""
"1905,""Hebelstraße"",""14"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.6801563 49.3972664)"""
"1906,""Franz-Kruckenberg-Straße"",""84"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.6811377 49.38238)"""
"1509,""Bautzenstraße"",""8"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.6639687 49.4026027)"""
"1907,""Bruchhäuser Weg"",""24"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.662315432913601 49.3740666937083)"""
"1510,""Moselbrunnenweg"",""51"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.757560750469565 49.420409250073135)"""
"1908,""Blumenstraße"",""34"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.686234025284648 49.404525307007134)"""
"1511,""Glatzer Straße"",""12"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.667903000488877 49.38525599986315)"""
"1909,""Schleifweg"",""9"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.689027979038656 49.37250197585672)"""
"1910,""Alte Eppelheimer Straße"",""14"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.681727450340986 49.40691309981048)"""
"1911,""Heidelberger Straße"",""23"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.691477270796895 49.382108956575394)"""
"1912,""Bergstraße"",""76"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.691882099956274 49.41997169982642)"""
"1913,""Schwetzinger Straße"",""100"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.672165647149086 49.38225385081023)"""
"1914,""Hans-Thoma-Straße"",""46"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.681317370384932 49.43137362040579)"""
"1915,""Im Anger"",""3"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.768024600110948 49.41320564970374)"""
"1916,""Alexander-Colin-Straße"",""4"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.68145704176277 49.431784429587424)"""
"1917,""Weberstraße"",""14"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.688082822598517 49.41858245432377)"""
"1918,""Turnerstraße"",""8"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.688851537182927 49.39228271972388)"""
"1919,""Neckarhamm"",""6"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.651616599410772 49.42501289956272)"""
"1920,""Willy-Brandt-Platz"",""5"",""69115"",""Heidelberg"",""Deutschland"",""POINT (8.6751651 49.4045128)"""
"1921,""Im Bosseldorn"",""1"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.680579200387001 49.38799239974469)"""
"1922,""Philipp-Wolfrum-Weg"",""10"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.682865482755005 49.424746544100344)"""
"1923,""Albert-Ueberle-Straße"",""34"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.699912850745022 49.41420032829046)"""
"1924,""Neuer Weg"",""14"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.750241551548243 49.41784417722374)"""
"1925,""Karl-Philipp-Fohr-Straße"",""6"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.6802992 49.4309172)"""
"1512,""Schwarzwaldstraße"",""72"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.66196549963206 49.37749654985964)"""
"1926,""Sperberweg"",""8"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.64205764979124 49.40114179998636)"""
"1513,""Schäfergasse"",""79"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.666702000424266 49.38260785024613)"""
"1927,""Im Neuenheimer Feld"",""337"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.669605038128793 49.414233051240444)"""
"1514,""Boxbergring"",""29"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.707340749911964 49.37603079993278)"""
"1928,""Bothestraße"",""62"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.700484449975193 49.36732820048928)"""
"1515,""Sitzbuchweg"",""7"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.749837945215404 49.43009146116674)"""
"1929,""Helaweg"",""12"",""69126"",""Heidelberg"",""Deutschland"",""POINT (8.68260294944048 49.38050979934633)"""
"1516,""Wethgasse"",""47"",""69121"",""Heidelberg"",""Deutschland"",""POINT (8.679054058156908 49.426075119525194)"""
"1930,""Wilckensstraße"",""4"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.68066249229014 49.41486387141049)"""
"1517,""Peter-Wenzel-Weg"",""25"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.758251118473709 49.44425624795258)"""
"1931,""Wieblinger Weg"",""48"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.655739471316338 49.41006038989872)"""
"1518,""Hirschgasse"",""22"",""69120"",""Heidelberg"",""Deutschland"",""POINT (8.71384079195559 49.41832457203418)"""
"1932,""Zentstraße"",""16"",""69124"",""Heidelberg"",""Deutschland"",""POINT (8.669624902307987 49.380462769418955)"""
"1519,""Mannheimer Straße"",""284"",""69123"",""Heidelberg"",""Deutschland"",""POINT (8.646471700631082 49.42831175215542)"""
"1933,""Köpfelweg"",""26"",""69118"",""Heidelberg"",""Deutschland"",""POINT (8.7477465281263 49.42324619553983)"""
